workerid,proliferate.condition,accuracy,coding,failed_audio,failed_images,failed_video,internal_node_id,lex_code,response,result,rt,sib_code,slider_start,spk,stimulus,success,time_elapsed,timeout,trial_index,trial_type,triplet_id,error
941,list3,,POSITIVE,,,,0.0-8.0-0.1,,,,,,5000,,"For many important jobs, it is better to choose men instead of women.<br><br>",,769999,,152,html-slider-response,,
941,list3,,POSITIVE,,,,0.0-8.0-0.2,,1182,,7540,,5000,,A father’s major responsibility is to provide financially for his children.<br><br>,,777539,,153,html-slider-response,,
941,list3,,NEGATIVE,,,,0.0-8.0-0.3,,6511,,4141,,5000,,People can be both aggressive and nurturing regardless of sex.<br><br>,,781682,,154,html-slider-response,,
941,list3,,POSITIVE,,,,0.0-8.0-0.4,,5864,,4128,,5000,,Mothers should make most decisions about how children are brought up.<br><br>,,785811,,155,html-slider-response,,
941,list3,,NEGATIVE,,,,0.0-8.0-0.5,,6733,,11318,,5000,,Tasks around the house should not be assigned by sex.<br><br>,,797130,,156,html-slider-response,,
941,list3,,NEGATIVE,,,,0.0-8.0-0.6,,7140,,13416,,5000,,The freedom that children are given should be determined by their age and maturity level and not by their sex.<br><br>,,810546,,157,html-slider-response,,
941,list3,,NEGATIVE,,,,0.0-8.0-0.7,,7440,,5832,,5000,,We should stop thinking about whether people are male or female and focus on other characteristics.<br><br>,,816379,,158,html-slider-response,,
941,list3,,POSITIVE,,,,0.0-8.0-0.8,,4115,,3701,,5000,,Men are more sexual than women.<br><br>,,820082,,159,html-slider-response,,
941,list3,,NEGATIVE,,,,0.0-8.0-0.9,,4151,,4591,,5000,,People should be treated the same regardless of their sex.<br><br>,,824674,,160,html-slider-response,,
941,list3,,POSITIVE,,,,0.0-8.0-0.10,,4926,,5593,,5000,,Girls should be protected and watched over more than boys.<br><br>,,830268,,161,html-slider-response,,
941,list3,,POSITIVE,,,,0.0-8.0-0.11,,1748,,4369,,5000,,Mothers should work only if necessary.<br><br>,,834639,,162,html-slider-response,,
941,list3,,POSITIVE,,,,0.0-8.0-0.12,,6457,,3093,,5000,,Some types of work are just not appropriate for women.<br><br>,,837734,,163,html-slider-response,,
941,list3,,,,,,0.0-9.0,,0,,1289,,,,"<p><font size='3'>You have completed the questionnaire. There will now be an optional survey. Please answer the following questions if you feel comfortable doing so. If you do not wish to answer a question, please leave it blank. <br><br>When you're ready to procede, click ‘Continue’.</font></p>",,839024,,164,html-button-response,,
941,list3,[],,,,,0.0-10.0,,"{'age': '35', 'race': 'asian', 'P0_Q0': None, 'enjoy': 'An average experiment', 'gender': 'female', 'region': 'Northeast - CT, DC, DE, MA, MD, ME, NH, NJ, NY, PA, RI, VT', 'correct': 'Yes', 'payment': 'The payment was fair', 'comments': '', 'language': 'english', 'education': 'Some college', 'political': 'Moderate'}",,47174,,,,,,886242,,165,survey,,
941,list3,,,,,,0.0-11.0,,0,,1199,,,,Thank you for your time! Please click 'Finish' and then wait a moment until you're directed back to Prolific.<br><br>,,887442,,166,html-button-response,,
953,list3,,,[],[],[],0.0-0.0,,,,,,,,,True,7022,False,0,preload,,
953,list3,,,,,,0.0-1.0,,0,,1759,,,,"<p><font size='3'>DESCRIPTION: You are invited to participate in a research study. Its general purpose is to understand how people perceive speech. We are interested in how people make use of varying properties of language to infer social information about a speaker. In this study, you will hear spoken sentences, and you will be asked to make simple decisions about the sentences you hear. Following this, you will be asked to complete a short questionnaire, where you will indicate on a sliding scale how much you agree or disagree with a series of statements. You will also be asked to complete an optional demographic survey. <br><br>TIME INVOLVEMENT: Your participation will take approximately 10 to 20 minutes. <br><br>RISKS AND BENEFITS: The foreseeable risks associated with this study are minimal. This judgment is based on a large body of experience with the same or similar procedures with people of similar ages, sex, origins, etc. Study data will be stored securely, in compliance with Stanford University standards, minimizing the risk of confidentiality breach. There are no known benefits to you for participating in this study, and we cannot and do not guarantee or promise that you will receive any benefits from this study. You will help us to understand how people perceive spoken language. <br><br>PAYMENT: You will be paid at the posted rate. <br><br>PARTICIPANT RIGHTS: If you have read this form and have decided to participate in this project, please understand your participation is voluntary and you have the right to withdraw your consent or discontinue participation at any time without penalty or loss of benefits to which you are otherwise entitled. The alternative is not to participate. You have the right to refuse to answer particular questions. The results of this research study may be presented at scientific or professional meetings or published in scientific journals. Your individual privacy will be maintained in all published and written data resulting from the study. In accordance with scientific norms, the data from this study may be used or shared with other researchers for future research (after removing personally identifying information) without additional consent from you. <br><br>CONTACT INFORMATION: If you have any questions, concerns or complaints about this research study, its procedures, risks and benefits, you should contact the Protocol Director Grace Brown at (616) 498-8188. If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team at (650) 723-2480 or toll free at 1-866-680-2906. You can also write to the Stanford IRB, Stanford University, 3000 El Camino Real, Five Palo Alto Square, 4th Floor, Palo Alto, CA 94306 USA. <br><br>WAIVER OF DOCUMENTATION: If you agree to participate in this research, please click the 'Continue' button. </font></p>",,8783,,1,html-button-response,,
953,list3,,,,,,0.0-2.0,,,,,,,,"<p><font size='3'>This study requires you to listen to audio clips. To ensure you can adequately hear the audio presented in this study, the next page will have an audio attention check. Please wear headphones, and be prepared to adjust the volume on your device if necessary. <br><br> When you are ready to begin the audio attention check, click 'Start'. </font></p>",,19559,,2,html-button-response,,
953,list3,,,,,,0.0-3.0,,2,correct,14771,,,,audio/gift.wav,,35004,,3,audio-button-response,,
953,list3,,,,,,0.0-4.0,,0,,1124,,,,<p>Correct! You are ready to begin the study.</p>,,36132,,4,html-button-response,,
953,list3,,,,,,0.0-5.0,,0,,3796,,,,"<p><font size='3'>In this experiment, you will listen to a series of sentences, produced by different speakers. While listening to each sentence, you will be prompted to rate the social characteristics of its speaker. To rate the social characteristics of a speaker, click along the scale that appears on your screen. You may click along this scale after the speaker stops talking. Try to respond as quickly as you can. If you do not respond within ten seconds, the experiment will advance automatically. There will be a progress bar at the top of the screen. When you're ready to hear the first speaker, click ‘Start’. </font></p>",,39939,,5,html-button-response,,
953,list3,,,,,,0.0-6.0-0.0,neutral,5000,,5600,control,5000,723,audio/723_CN7.wav,,45546,,6,audio-slider-response,7,
953,list3,,,,,,0.0-6.0-1.0,,,,,,,,,,46049,,7,html-keyboard-response,,
953,list3,,,,,,0.0-6.0-0.1,neutral,0,,3640,control,5000,246,audio/246_CN2.wav,,49681,,8,audio-slider-response,2,
953,list3,,,,,,0.0-6.0-1.1,,,,,,,,,,50184,,9,html-keyboard-response,,
953,list3,,,,,,0.0-6.0-0.2,neutral,3551,,3360,control,5000,723,audio/723_CN3.wav,,53548,,10,audio-slider-response,3,
953,list3,,,,,,0.0-6.0-1.2,,,,,,,,,,54058,,11,html-keyboard-response,,
953,list3,,,,,,0.0-6.0-0.3,neutral,5000,,3240,low,5000,723,audio/723_SN15_low.wav,,57296,,12,audio-slider-response,15,
953,list3,,,,,,0.0-6.0-1.3,,,,,,,,,,57803,,13,html-keyboard-response,,
953,list3,,,,,,0.0-6.0-0.4,neutral,5663,,4760,control,5000,723,audio/723_CN21.wav,,62569,,14,audio-slider-response,21,
953,list3,,,,,,0.0-6.0-1.4,,,,,,,,,,63070,,15,html-keyboard-response,,
953,list3,,,,,,0.0-6.0-0.5,neutral,6304,,4141,control,5000,723,audio/723_CN2.wav,,67215,,16,audio-slider-response,2,
953,list3,,,,,,0.0-6.0-1.5,,,,,,,,,,67720,,17,html-keyboard-response,,
953,list3,,,,,,0.0-6.0-0.6,neutral,5787,,3931,high,5000,723,audio/723_SN21_high.wav,,71644,,18,audio-slider-response,21,
953,list3,,,,,,0.0-6.0-1.6,,,,,,,,,,72153,,19,html-keyboard-response,,
953,list3,,,,,,0.0-6.0-0.7,neutral,5911,,4320,mid,5000,723,audio/723_SN1_mid.wav,,76474,,20,audio-slider-response,1,
953,list3,,,,,,0.0-6.0-1.7,,,,,,,,,,76976,,21,html-keyboard-response,,
953,list3,,,,,,0.0-6.0-0.8,neutral,0,,3171,control,5000,246,audio/246_CN20.wav,,80144,,22,audio-slider-response,20,
953,list3,,,,,,0.0-6.0-1.8,,,,,,,,,,80653,,23,html-keyboard-response,,
953,list3,,,,,,0.0-6.0-0.9,neutral,176,,4269,control,5000,246,audio/246_CN18.wav,,84927,,24,audio-slider-response,18,
953,list3,,,,,,0.0-6.0-1.9,,,,,,,,,,85429,,25,html-keyboard-response,,
953,list3,,,,,,0.0-6.0-0.10,neutral,0,,3779,low,5000,246,audio/246_SN15_low.wav,,89204,,26,audio-slider-response,15,
953,list3,,,,,,0.0-6.0-1.10,,,,,,,,,,89705,,27,html-keyboard-response,,
953,list3,,,,,,0.0-6.0-0.11,neutral,3654,,4869,low,5000,723,audio/723_SN20_low.wav,,94573,,28,audio-slider-response,20,
953,list3,,,,,,0.0-6.0-1.11,,,,,,,,,,95080,,29,html-keyboard-response,,
953,list3,,,,,,0.0-6.0-0.12,neutral,0,,4109,low,5000,246,audio/246_SN9_low.wav,,99194,,30,audio-slider-response,9,
953,list3,,,,,,0.0-6.0-1.12,,,,,,,,,,99695,,31,html-keyboard-response,,
953,list3,,,,,,0.0-6.0-0.13,neutral,0,,4549,high,5000,246,audio/246_SN17_high.wav,,104240,,32,audio-slider-response,17,
953,list3,,,,,,0.0-6.0-1.13,,,,,,,,,,104755,,33,html-keyboard-response,,
953,list3,,,,,,0.0-6.0-0.14,neutral,5000,,4040,low,5000,723,audio/723_SN19_low.wav,,108798,,34,audio-slider-response,19,
953,list3,,,,,,0.0-6.0-1.14,,,,,,,,,,109300,,35,html-keyboard-response,,
953,list3,,,,,,0.0-6.0-0.15,neutral,93,,4208,mid,5000,246,audio/246_SN14_mid.wav,,113518,,36,audio-slider-response,14,
953,list3,,,,,,0.0-6.0-1.15,,,,,,,,,,114020,,37,html-keyboard-response,,
953,list3,,,,,,0.0-6.0-0.16,neutral,0,,3200,control,5000,246,audio/246_CN15.wav,,117220,,38,audio-slider-response,15,
953,list3,,,,,,0.0-6.0-1.16,,,,,,,,,,117722,,39,html-keyboard-response,,
953,list3,,,,,,0.0-6.0-0.17,neutral,0,,3149,control,5000,246,audio/246_CN14.wav,,120872,,40,audio-slider-response,14,
953,list3,,,,,,0.0-6.0-1.17,,,,,,,,,,121383,,41,html-keyboard-response,,
953,list3,,,,,,0.0-6.0-0.18,neutral,5000,,3640,low,5000,723,audio/723_SN9_low.wav,,125022,,42,audio-slider-response,9,
953,list3,,,,,,0.0-6.0-1.18,,,,,,,,,,125524,,43,html-keyboard-response,,
953,list3,,,,,,0.0-6.0-0.19,neutral,5000,,3701,control,5000,723,audio/723_CN1.wav,,129228,,44,audio-slider-response,1,
953,list3,,,,,,0.0-6.0-1.19,,,,,,,,,,129730,,45,html-keyboard-response,,
953,list3,,,,,,0.0-6.0-0.20,neutral,0,,3600,control,5000,246,audio/246_CN16.wav,,133339,,46,audio-slider-response,16,
953,list3,,,,,,0.0-6.0-1.20,,,,,,,,,,133839,,47,html-keyboard-response,,
953,list3,,,,,,0.0-6.0-0.21,neutral,4565,,3931,high,5000,723,audio/723_SN10_high.wav,,137760,,48,audio-slider-response,10,
953,list3,,,,,,0.0-6.0-1.21,,,,,,,,,,138262,,49,html-keyboard-response,,
953,list3,,,,,,0.0-6.0-0.22,neutral,0,,4539,control,5000,246,audio/246_CN4.wav,,142806,,50,audio-slider-response,4,
953,list3,,,,,,0.0-6.0-1.22,,,,,,,,,,143317,,51,html-keyboard-response,,
953,list3,,,,,,0.0-6.0-0.23,neutral,1460,,4592,high,5000,723,audio/723_SN2_high.wav,,147902,,52,audio-slider-response,2,
953,list3,,,,,,0.0-6.0-1.23,,,,,,,,,,148414,,53,html-keyboard-response,,
953,list3,,,,,,0.0-6.0-0.24,neutral,5000,,3811,control,5000,723,audio/723_CN8.wav,,152229,,54,audio-slider-response,8,
953,list3,,,,,,0.0-6.0-1.24,,,,,,,,,,152733,,55,html-keyboard-response,,
953,list3,,,,,,0.0-6.0-0.25,neutral,0,,3811,low,5000,246,audio/246_SN20_low.wav,,156547,,56,audio-slider-response,20,
953,list3,,,,,,0.0-6.0-1.25,,,,,,,,,,157056,,57,html-keyboard-response,,
953,list3,,,,,,0.0-6.0-0.26,neutral,5000,,8149,mid,5000,723,audio/723_SN3_mid.wav,,165214,,58,audio-slider-response,3,
953,list3,,,,,,0.0-6.0-1.26,,,,,,,,,,165717,,59,html-keyboard-response,,
953,list3,,,,,,0.0-6.0-0.27,neutral,5041,,7501,control,5000,723,audio/723_CN9.wav,,173210,,60,audio-slider-response,9,
953,list3,,,,,,0.0-6.0-1.27,,,,,,,,,,173711,,61,html-keyboard-response,,
953,list3,,,,,,0.0-6.0-0.28,neutral,0,,3152,control,5000,246,audio/246_CN13.wav,,177150,,62,audio-slider-response,13,
953,list3,,,,,,0.0-6.0-1.28,,,,,,,,,,177653,,63,html-keyboard-response,,
953,list3,,,,,,0.0-6.0-0.29,neutral,5000,,4011,high,5000,723,audio/723_SN17_high.wav,,181662,,64,audio-slider-response,17,
953,list3,,,,,,0.0-6.0-1.29,,,,,,,,,,182164,,65,html-keyboard-response,,
953,list3,,,,,,0.0-6.0-0.30,neutral,5145,,4192,mid,5000,723,audio/723_SN8_mid.wav,,186356,,66,audio-slider-response,8,
953,list3,,,,,,0.0-6.0-1.30,,,,,,,,,,186857,,67,html-keyboard-response,,
953,list3,,,,,,0.0-6.0-0.31,neutral,0,,3291,high,5000,246,audio/246_SN16_high.wav,,190137,,68,audio-slider-response,16,
953,list3,,,,,,0.0-6.0-1.31,,,,,,,,,,190639,,69,html-keyboard-response,,
953,list3,,,,,,0.0-6.0-0.32,neutral,0,,5211,mid,5000,246,audio/246_SN13_mid.wav,,195857,,70,audio-slider-response,13,
953,list3,,,,,,0.0-6.0-1.32,,,,,,,,,,196357,,71,html-keyboard-response,,
953,list3,,,,,,0.0-6.0-0.33,neutral,487,,6800,low,5000,246,audio/246_SN5_low.wav,,203154,,72,audio-slider-response,5,
953,list3,,,,,,0.0-6.0-1.33,,,,,,,,,,203656,,73,html-keyboard-response,,
953,list3,,,,,,0.0-6.0-0.34,neutral,5518,,4021,mid,5000,723,audio/723_SN13_mid.wav,,207674,,74,audio-slider-response,13,
953,list3,,,,,,0.0-6.0-1.34,,,,,,,,,,208188,,75,html-keyboard-response,,
953,list3,,,,,,0.0-6.0-0.35,neutral,,,,high,5000,246,audio/246_SN21_high.wav,,218202,,76,audio-slider-response,21,
953,list3,,,,,,0.0-6.0-1.35,,,,,,,,,,218713,,77,html-keyboard-response,,
953,list3,,,,,,0.0-6.0-0.36,neutral,0,,4709,low,5000,246,audio/246_SN18_low.wav,,223423,,78,audio-slider-response,18,
953,list3,,,,,,0.0-6.0-1.36,,,,,,,,,,223925,,79,html-keyboard-response,,
953,list3,,,,,,0.0-6.0-0.37,neutral,5000,,3061,control,5000,723,audio/723_CN16.wav,,226980,,80,audio-slider-response,16,
953,list3,,,,,,0.0-6.0-1.37,,,,,,,,,,227482,,81,html-keyboard-response,,
953,list3,,,,,,0.0-6.0-0.38,neutral,5021,,4432,high,5000,723,audio/723_SN4_high.wav,,231914,,82,audio-slider-response,4,
953,list3,,,,,,0.0-6.0-1.38,,,,,,,,,,232416,,83,html-keyboard-response,,
953,list3,,,,,,0.0-6.0-0.39,neutral,31,,4440,mid,5000,246,audio/246_SN7_mid.wav,,236857,,84,audio-slider-response,7,
953,list3,,,,,,0.0-6.0-1.39,,,,,,,,,,237370,,85,html-keyboard-response,,
953,list3,,,,,,0.0-6.0-0.40,neutral,5000,,2781,control,5000,723,audio/723_CN13.wav,,240157,,86,audio-slider-response,13,
953,list3,,,,,,0.0-6.0-1.40,,,,,,,,,,240658,,87,html-keyboard-response,,
953,list3,,,,,,0.0-6.0-0.41,neutral,0,,3880,control,5000,246,audio/246_CN9.wav,,244530,,88,audio-slider-response,9,
953,list3,,,,,,0.0-6.0-1.41,,,,,,,,,,245042,,89,html-keyboard-response,,
953,list3,,,,,,0.0-6.0-0.42,neutral,0,,4371,control,5000,246,audio/246_CN5.wav,,249419,,90,audio-slider-response,5,
953,list3,,,,,,0.0-6.0-1.42,,,,,,,,,,249919,,91,html-keyboard-response,,
953,list3,,,,,,0.0-6.0-0.43,neutral,0,,3741,mid,5000,246,audio/246_SN8_mid.wav,,253664,,92,audio-slider-response,8,
953,list3,,,,,,0.0-6.0-1.43,,,,,,,,,,254165,,93,html-keyboard-response,,
953,list3,,,,,,0.0-6.0-0.44,neutral,0,,3632,low,5000,246,audio/246_SN19_low.wav,,257797,,94,audio-slider-response,19,
953,list3,,,,,,0.0-6.0-1.44,,,,,,,,,,258297,,95,html-keyboard-response,,
953,list3,,,,,,0.0-6.0-0.45,neutral,5000,,4309,control,5000,723,audio/723_CN4.wav,,262606,,96,audio-slider-response,4,
953,list3,,,,,,0.0-6.0-1.45,,,,,,,,,,263110,,97,html-keyboard-response,,
953,list3,,,,,,0.0-6.0-0.46,neutral,5124,,4069,mid,5000,723,audio/723_SN7_mid.wav,,267188,,98,audio-slider-response,7,
953,list3,,,,,,0.0-6.0-1.46,,,,,,,,,,267701,,99,html-keyboard-response,,
953,list3,,,,,,0.0-6.0-0.47,neutral,5000,,4080,control,5000,723,audio/723_CN18.wav,,271784,,100,audio-slider-response,18,
953,list3,,,,,,0.0-6.0-1.47,,,,,,,,,,272298,,101,html-keyboard-response,,
953,list3,,,,,,0.0-6.0-0.48,neutral,0,,3731,high,5000,246,audio/246_SN4_high.wav,,276022,,102,audio-slider-response,4,
953,list3,,,,,,0.0-6.0-1.48,,,,,,,,,,276533,,103,html-keyboard-response,,
953,list3,,,,,,0.0-6.0-0.49,neutral,5000,,3621,control,5000,723,audio/723_CN20.wav,,280158,,104,audio-slider-response,20,
953,list3,,,,,,0.0-6.0-1.49,,,,,,,,,,280670,,105,html-keyboard-response,,
953,list3,,,,,,0.0-6.0-0.50,neutral,5000,,3960,control,5000,723,audio/723_CN19.wav,,284634,,106,audio-slider-response,19,
953,list3,,,,,,0.0-6.0-1.50,,,,,,,,,,285146,,107,html-keyboard-response,,
953,list3,,,,,,0.0-6.0-0.51,neutral,5000,,4269,low,5000,723,audio/723_SN5_low.wav,,289410,,108,audio-slider-response,5,
953,list3,,,,,,0.0-6.0-1.51,,,,,,,,,,289923,,109,html-keyboard-response,,
953,list3,,,,,,0.0-6.0-0.52,neutral,0,,3251,control,5000,246,audio/246_CN19.wav,,293174,,110,audio-slider-response,19,
953,list3,,,,,,0.0-6.0-1.52,,,,,,,,,,293684,,111,html-keyboard-response,,
953,list3,,,,,,0.0-6.0-0.53,neutral,5000,,3661,low,5000,723,audio/723_SN18_low.wav,,297348,,112,audio-slider-response,18,
953,list3,,,,,,0.0-6.0-1.53,,,,,,,,,,297865,,113,html-keyboard-response,,
953,list3,,,,,,0.0-6.0-0.54,neutral,5000,,4109,control,5000,723,audio/723_CN10.wav,,301988,,114,audio-slider-response,10,
953,list3,,,,,,0.0-6.0-1.54,,,,,,,,,,302489,,115,html-keyboard-response,,
953,list3,,,,,,0.0-6.0-0.55,neutral,0,,3589,control,5000,246,audio/246_CN8.wav,,306082,,116,audio-slider-response,8,
953,list3,,,,,,0.0-6.0-1.55,,,,,,,,,,306587,,117,html-keyboard-response,,
953,list3,,,,,,0.0-6.0-0.56,neutral,0,,4280,control,5000,246,audio/246_CN10.wav,,310856,,118,audio-slider-response,10,
953,list3,,,,,,0.0-6.0-1.56,,,,,,,,,,311361,,119,html-keyboard-response,,
953,list3,,,,,,0.0-6.0-0.57,neutral,0,,4600,control,5000,246,audio/246_CN17.wav,,315960,,120,audio-slider-response,17,
953,list3,,,,,,0.0-6.0-1.57,,,,,,,,,,316475,,121,html-keyboard-response,,
953,list3,,,,,,0.0-6.0-0.58,neutral,0,,6579,control,5000,246,audio/246_CN1.wav,,323058,,122,audio-slider-response,1,
953,list3,,,,,,0.0-6.0-1.58,,,,,,,,,,323560,,123,html-keyboard-response,,
953,list3,,,,,,0.0-6.0-0.59,neutral,0,,4432,control,5000,246,audio/246_CN21.wav,,327994,,124,audio-slider-response,21,
953,list3,,,,,,0.0-6.0-1.59,,,,,,,,,,328501,,125,html-keyboard-response,,
953,list3,,,,,,0.0-6.0-0.60,neutral,0,,3909,control,5000,246,audio/246_CN3.wav,,332408,,126,audio-slider-response,3,
953,list3,,,,,,0.0-6.0-1.60,,,,,,,,,,332917,,127,html-keyboard-response,,
953,list3,,,,,,0.0-6.0-0.61,neutral,0,,4029,high,5000,246,audio/246_SN2_high.wav,,336942,,128,audio-slider-response,2,
953,list3,,,,,,0.0-6.0-1.61,,,,,,,,,,337445,,129,html-keyboard-response,,
953,list3,,,,,,0.0-6.0-0.62,neutral,5518,,3632,control,5000,723,audio/723_CN17.wav,,341077,,130,audio-slider-response,17,
953,list3,,,,,,0.0-6.0-1.62,,,,,,,,,,341592,,131,html-keyboard-response,,
953,list3,,,,,,0.0-6.0-0.63,neutral,5600,,3048,control,5000,723,audio/723_CN14.wav,,344649,,132,audio-slider-response,14,
953,list3,,,,,,0.0-6.0-1.63,,,,,,,,,,345153,,133,html-keyboard-response,,
953,list3,,,,,,0.0-6.0-0.64,neutral,5538,,3560,high,5000,723,audio/723_SN16_high.wav,,348719,,134,audio-slider-response,16,
953,list3,,,,,,0.0-6.0-1.64,,,,,,,,,,349221,,135,html-keyboard-response,,
953,list3,,,,,,0.0-6.0-0.65,neutral,5580,,3669,control,5000,723,audio/723_CN15.wav,,352892,,136,audio-slider-response,15,
953,list3,,,,,,0.0-6.0-1.65,,,,,,,,,,353395,,137,html-keyboard-response,,
953,list3,,,,,,0.0-6.0-0.66,neutral,5621,,4000,mid,5000,723,audio/723_SN14_mid.wav,,357394,,138,audio-slider-response,14,
953,list3,,,,,,0.0-6.0-1.66,,,,,,,,,,357904,,139,html-keyboard-response,,
953,list3,,,,,,0.0-6.0-0.67,neutral,0,,3531,mid,5000,246,audio/246_SN1_mid.wav,,361432,,140,audio-slider-response,1,
953,list3,,,,,,0.0-6.0-1.67,,,,,,,,,,361948,,141,html-keyboard-response,,
953,list3,,,,,,0.0-6.0-0.68,neutral,0,,3909,mid,5000,246,audio/246_SN3_mid.wav,,365856,,142,audio-slider-response,3,
953,list3,,,,,,0.0-6.0-1.68,,,,,,,,,,366370,,143,html-keyboard-response,,
953,list3,,,,,,0.0-6.0-0.69,neutral,0,,4411,high,5000,246,audio/246_SN10_high.wav,,370782,,144,audio-slider-response,10,
953,list3,,,,,,0.0-6.0-1.69,,,,,,,,,,371287,,145,html-keyboard-response,,
953,list3,,,,,,0.0-6.0-0.70,neutral,0,,4331,control,5000,246,audio/246_CN7.wav,,375620,,146,audio-slider-response,7,
953,list3,,,,,,0.0-6.0-1.70,,,,,,,,,,376134,,147,html-keyboard-response,,
953,list3,,,,,,0.0-6.0-0.71,neutral,6118,,6389,control,5000,723,audio/723_CN5.wav,,382527,,148,audio-slider-response,5,
953,list3,,,,,,0.0-6.0-1.71,,,,,,,,,,383032,,149,html-keyboard-response,,
953,list3,,,,,,0.0-7.0,,0,,4951,,,,"<p><font size='3'>You have completed the listening trials. You will now complete a short questionnaire. During the questionnaire, you will see a series of statements alongside a scale. Click along the scale to indicate how much you agree or disagree with the statement. Upon completion of the questionnaire, you will be asked to fill out an optional demographic survey. <br><br>When you're ready to begin the questionnaire, click ‘Continue’.</font></p>",,387991,,150,html-button-response,,
953,list3,,NEGATIVE,,,,0.0-8.0-0.0,,7009,,5838,,5000,,We should stop thinking about whether people are male or female and focus on other characteristics.<br><br>,,393831,,151,html-slider-response,,
953,list3,,POSITIVE,,,,0.0-8.0-0.1,,7422,,4380,,5000,,Some types of work are just not appropriate for women.<br><br>,,398212,,152,html-slider-response,,
953,list3,,NEGATIVE,,,,0.0-8.0-0.2,,9327,,4847,,5000,,People can be both aggressive and nurturing regardless of sex.<br><br>,,403060,,153,html-slider-response,,
953,list3,,POSITIVE,,,,0.0-8.0-0.3,,8727,,4518,,5000,,Mothers should work only if necessary.<br><br>,,407579,,154,html-slider-response,,
953,list3,,POSITIVE,,,,0.0-8.0-0.4,,8851,,4309,,5000,,"For many important jobs, it is better to choose men instead of women.<br><br>",,411889,,155,html-slider-response,,
953,list3,,POSITIVE,,,,0.0-8.0-0.5,,9099,,4141,,5000,,Only some types of work are appropriate for both men and women.<br><br>,,416031,,156,html-slider-response,,
953,list3,,POSITIVE,,,,0.0-8.0-0.6,,2019,,6271,,5000,,Mothers should make most decisions about how children are brought up.<br><br>,,422303,,157,html-slider-response,,
953,list3,,POSITIVE,,,,0.0-8.0-0.7,,7940,,6103,,5000,,Men are more sexual than women.<br><br>,,428407,,158,html-slider-response,,
953,list3,,POSITIVE,,,,0.0-8.0-0.8,,10000,,3771,,5000,,A father’s major responsibility is to provide financially for his children.<br><br>,,432181,,159,html-slider-response,,
953,list3,,NEGATIVE,,,,0.0-8.0-0.9,,9948,,3227,,5000,,Tasks around the house should not be assigned by sex.<br><br>,,435409,,160,html-slider-response,,
953,list3,,NEGATIVE,,,,0.0-8.0-0.10,,10000,,2803,,5000,,People should be treated the same regardless of their sex.<br><br>,,438213,,161,html-slider-response,,
953,list3,,NEGATIVE,,,,0.0-8.0-0.11,,10000,,4909,,5000,,The freedom that children are given should be determined by their age and maturity level and not by their sex.<br><br>,,443123,,162,html-slider-response,,
953,list3,,POSITIVE,,,,0.0-8.0-0.12,,7816,,4416,,5000,,Girls should be protected and watched over more than boys.<br><br>,,447539,,163,html-slider-response,,
953,list3,,,,,,0.0-9.0,,0,,4293,,,,"<p><font size='3'>You have completed the questionnaire. There will now be an optional survey. Please answer the following questions if you feel comfortable doing so. If you do not wish to answer a question, please leave it blank. <br><br>When you're ready to procede, click ‘Continue’.</font></p>",,451833,,164,html-button-response,,
953,list3,[],,,,,0.0-10.0,,"{'age': '39', 'race': 'Black', 'P0_Q0': None, 'enjoy': 'Better than the average experiment', 'gender': 'Male', 'region': 'Southeast - AL, AR, FL, GA, KY, LA, MS, NC, SC, TN, VA, WV', 'correct': 'Yes', 'payment': 'The payment was fair', 'comments': 'no', 'language': 'English', 'education': 'Graduated college', 'political': 'Very Progressive'}",,42192,,,,,,494166,,165,survey,,
953,list3,,,,,,0.0-11.0,,0,,1470,,,,Thank you for your time! Please click 'Finish' and then wait a moment until you're directed back to Prolific.<br><br>,,495637,,166,html-button-response,,
947,list3,,,[],[],[],0.0-0.0,,,,,,,,,True,4861,False,0,preload,,
